Nome do Programa,Código do Programa,Nome da IES,Sigla da IES,UF,ME,DO,MP,DP,Av.Capes
FILOLOGIA E LÍNGUA PORTUGUESA,33002010107P9,UNIVERSIDADE DE SÃO PAULO,USP,SP,4,4,-,-,LETRAS / LINGUÍSTICA
Inglês:Estudos Lingüísticos e Literários,41001010012P8,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,SC,5,5,-,-,LETRAS / LINGUÍSTICA
INTERDISCIPLINAR LINGÜÍSTICA APLICADA,31001017085P3,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,RJ,4,4,-,-,LETRAS / LINGUÍSTICA
LETRAS,40001016016P7,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,PR,6,6,-,-,LETRAS / LINGUÍSTICA
LETRAS,40002012012P8,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,PR,4,4,-,-,LETRAS / LINGUÍSTICA
LETRAS,40004015014P3,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,PR,5,5,-,-,LETRAS / LINGUÍSTICA
LETRAS,42001013031P1,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,RS,7,7,-,-,LETRAS / LINGUÍSTICA
LETRAS,42002010014P0,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,RS,5,5,-,-,LETRAS / LINGUÍSTICA
LETRAS,42004012010P3,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,RS,4,4,-,-,LETRAS / LINGUÍSTICA
LETRAS,42009014005P1,FUNDAÇÃO UNIVERSIDADE DE PASSO FUNDO,FUPF,RS,5,5,-,-,LETRAS / LINGUÍSTICA
LETRAS,42010012002P7,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,RS,4,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,42020018003P5,UNIVERSIDADE DE SANTA CRUZ DO SUL,UNISC,RS,4,4,-,-,LETRAS / LINGUÍSTICA
LETRAS,42043018001P5,CENTRO UNIVERSITÁRIO RITTER DOS REIS,UNIRITTER,RS,4,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,51001012011P6,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,MS,4,4,-,-,LETRAS / LINGUÍSTICA
LETRAS,52002012010P9,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS,PUC-GOIÁS,GO,3,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,23001011069P5,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,RN,-,-,4,-,LETRAS / LINGUÍSTICA
LETRAS,32032013002P5,CENTRO DE ENSINO SUPERIOR DE JUIZ DE FORA,CES-JF,MG,3,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,40006018036P0,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,PR,3,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,16003012159P7,UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,TO,3,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,42041015008P7,UNIVERSIDADE FEEVALE,FEEVALE,RS,-,-,3,-,LETRAS / LINGUÍSTICA
LETRAS,20002017040P5,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,MA,3,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,50002015156P8,UNIVERSIDADE DO ESTADO DE MATO GROSSO,UNEMAT,MT,3,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,15025012070P0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,UNIFESSPA,PA,3,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,14001012160P7,UNIVERSIDADE FEDERAL DO AMAPÁ,UNIFAP,AP,A,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,32004010047P0,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,MG,A,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,22005013005P0,UNIVERSIDADE REGIONAL DO CARIRI,URCA,CE,A,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,20001010052P7,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,MA,A,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,21018006001P7,UNIVERSIDADE ESTADUAL DA REGIÃO TOCANTINA DO MARANHÃO,UEMASUL,MA,-,-,A,-,LETRAS / LINGUÍSTICA
LETRAS,12001015037P5,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,AM,3,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,13001019005P9,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA,UFRR,RR,3,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,21001014008P0,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,FUFPI,PI,4,4,-,-,LETRAS / LINGUÍSTICA
LETRAS,21002010001P2,FUNDAÇÃO UNIVERSIDADE ESTADUAL DO PIAUÍ,FUESPI,PI,4,-,-,-,LETRAS / LINGUÍSTICA
LETRAS,22001018018P9,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,CE,4,4,-,-,LETRAS / LINGUÍSTICA
LETRAS,23002018004P7,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,RN,4,4,-,-,LETRAS / LINGUÍSTICA
LETRAS,24001015051P1,"UNIVERSIDADE FEDERAL DA PARAÍBA, JOÃO PESSOA",UFPB-JP,PB,4,4,-,-,LETRAS / LINGUÍSTICA
